State,Num_code_for_state,year,Citizen_Ideology,Government_Ideology
Minnesota,23,1967,49.98927307,37.66599655
Minnesota,23,1968,52.65851212,37.66599655
Minnesota,23,1969,61.82859039,37.66599655
Minnesota,23,1970,58.09651947,37.66599655
Minnesota,23,1971,59.44363022,60.15953445
Minnesota,23,1972,57.66758347,60.15953445
Minnesota,23,1973,54.07928467,68.7117691
Minnesota,23,1974,64.3972702,68.45935059
Minnesota,23,1975,66.28863525,70.46755219
Minnesota,23,1976,50.53072357,70.46755219
Minnesota,23,1977,53.60918427,72.2208252
Minnesota,23,1978,45.58413315,72.2208252
Minnesota,23,1979,56.62048721,50.4045105
Minnesota,23,1980,54.54263687,51.62322235
Minnesota,23,1981,51.48523712,52.46100998
Minnesota,23,1982,60.23903275,52.46100998
Minnesota,23,1983,58.27758026,67.16098022
Minnesota,23,1984,53.3051033,66.91480255
Minnesota,23,1985,54.56713867,62.55744171
Minnesota,23,1986,57.62298203,62.55744171
Minnesota,23,1987,62.52239227,67.99798584
Minnesota,23,1988,65.03702545,67.99798584
Minnesota,23,1989,53.54472351,67.89951324
Minnesota,23,1990,58.37424469,67.89951324
Minnesota,23,1991,55.56862259,52.0187645
Minnesota,23,1992,60.74834442,51.54323959
Minnesota,23,1993,59.09047699,51.051548
Minnesota,23,1994,46.8141861,51.051548
Minnesota,23,1995,49.5460968,45.28158188
Minnesota,23,1996,52.40968704,44.63849258
Minnesota,23,1997,56.44150162,44.96003723
Minnesota,23,1998,53.26365662,45.30107117
Minnesota,23,1999,52.15949631,51.32663727
Minnesota,23,2000,51.09877014,51.4789505
Minnesota,23,2001,56.38895798,52.04720688
Minnesota,23,2002,53.01597214,52.34308624
Minnesota,23,2003,52.84866714,37.43112946
Minnesota,23,2004,53.04479599,37.43112946
Minnesota,23,2005,58.07155228,41.16241074
Minnesota,23,2006,57.37888718,41.16241074
Minnesota,23,2007,64.23943329,49.02959442
Minnesota,23,2008,69.15567017,49.02959442
Minnesota,23,2009,56.87819672,46.66571045
Minnesota,23,2010,50.47795105,46.66571045
Minnesota,23,2011,48.8432579,51.12912369
Minnesota,23,2012,49.36418152,50.28391647
Minnesota,23,2013,51.13846207,63.96352386
Minnesota,23,2014,45.61642838,63.96352386
Minnesota,23,2015,51.88925934,58.94067383
Minnesota,23,2016,56.31476212,59.28865433
Mississippi,24,1960,13.61611748,50.57847214
Mississippi,24,1961,13.85214901,50.57847214
Mississippi,24,1962,13.86698627,50.57847214
Mississippi,24,1963,6.72808075,49.1736145
Mississippi,24,1964,6.696128368,49.1736145
Mississippi,24,1965,1.2457937,49.48021317
Mississippi,24,1966,0.962539673,49.48021317
Mississippi,24,1967,5.81651783,49.86795807
Mississippi,24,1968,6.094670773,49.86795807
Mississippi,24,1969,9.232378006,50.79045868
Mississippi,24,1970,11.03013611,50.79045868
Mississippi,24,1971,14.08849049,50.79045868
Mississippi,24,1972,5.858523846,50.79045868
Mississippi,24,1973,13.93673229,52.91750336
Mississippi,24,1974,11.18386269,52.91750336
Mississippi,24,1975,14.16105461,52.91750336
Mississippi,24,1976,20.0270195,52.91750336
Mississippi,24,1977,13.24884701,52.91750336
Mississippi,24,1978,13.01667023,52.91750336
Mississippi,24,1979,11.92552376,53.99899292
Mississippi,24,1980,16.61536598,53.99899292
Mississippi,24,1981,19.87703514,55.7645874
Mississippi,24,1982,26.96055794,55.7645874
Mississippi,24,1983,29.57356834,55.57092667
Mississippi,24,1984,23.88735771,55.57092667
Mississippi,24,1985,28.27030945,55.57092667
Mississippi,24,1986,29.85991859,55.57092667
Mississippi,24,1987,41.27409744,58.29979706
Mississippi,24,1988,45.6558876,58.29979706
Mississippi,24,1989,39.33648682,55.24144745
Mississippi,24,1990,33.04079056,55.24144745
Mississippi,24,1991,28.97668839,55.24144745
Mississippi,24,1992,35.79557037,44.00653839
Mississippi,24,1993,31.38050652,45.7117691
Mississippi,24,1994,30.17816353,45.7117691
Mississippi,24,1995,18.27911568,44.22786713
Mississippi,24,1996,23.53352547,44.22786713
Mississippi,24,1997,23.78170395,48.10362244
Mississippi,24,1998,28.01251793,48.10362244
Mississippi,24,1999,35.17971039,46.48725891
Mississippi,24,2000,29.31840134,60.7310524
Mississippi,24,2001,36.64326096,60.7310524
Mississippi,24,2002,36.00883865,60.7310524
Mississippi,24,2003,38.31859589,63.88330078
Mississippi,24,2004,35.7195282,47.33322906
Mississippi,24,2005,38.94162369,46.11631393
Mississippi,24,2006,37.46809006,46.11631393
Mississippi,24,2007,42.91822815,42.24094391
Mississippi,24,2008,49.59207916,43.45336151
Mississippi,24,2009,39.9343071,43.61695862
Mississippi,24,2010,31.16567802,43.36121368
Mississippi,24,2011,45.37379456,47.92406845
Mississippi,24,2012,45.6210022,33.07581711
Mississippi,24,2013,46.6364975,33.62433243
Mississippi,24,2014,40.94715118,32.51825714
Mississippi,24,2015,44.15943909,30.84814644
Mississippi,24,2016,45.52982712,30.84814644
Missouri,25,1960,56.58797073,65.90310669
Missouri,25,1961,51.21304321,62.98244095
Missouri,25,1962,51.22634125,62.98244095
Missouri,25,1963,47.6825676,62.91247559
Missouri,25,1964,48.93327713,62.91247559
Missouri,25,1965,40.05427551,63.70221329
Missouri,25,1966,37.27727127,63.70221329
Missouri,25,1967,33.06040192,63.70221329
Missouri,25,1968,29.10370636,63.70221329
Missouri,25,1969,45.46631622,65.85878754
Missouri,25,1970,43.94198227,65.85878754
Missouri,25,1971,40.29920197,65.85878754
Missouri,25,1972,40.11573029,65.85878754
Missouri,25,1973,47.96069336,49.76815033
Missouri,25,1974,42.15744781,49.89034271
Missouri,25,1975,45.0438385,49.93140793
Missouri,25,1976,37.84936905,49.93140793
Missouri,25,1977,42.90504456,66.18600464
Missouri,25,1978,42.62498474,66.18600464
Missouri,25,1979,41.98057938,66.18600464
Missouri,25,1980,42.35987473,66.18600464
Missouri,25,1981,41.30106735,50.64242554
Missouri,25,1982,41.11455154,50.64242554
Missouri,25,1983,52.95508957,51.46054459
Missouri,25,1984,47.00165939,51.46054459
Missouri,25,1985,48.12843704,51.46054459
Missouri,25,1986,50.53890228,51.46054459
Missouri,25,1987,52.58987427,51.17706299
Missouri,25,1988,56.53159332,51.17706299
Missouri,25,1989,48.43636703,49.24044418
Missouri,25,1990,51.10059357,49.24044418
Missouri,25,1991,49.38701248,48.78856277
Missouri,25,1992,56.24104691,48.78856277
Missouri,25,1993,50.41789627,64.4475708
Missouri,25,1994,40.20387268,65.51165771
Missouri,25,1995,42.18087769,60.77753448
Missouri,25,1996,45.33965302,60.77753448
Missouri,25,1997,46.32584381,62.30757141
Missouri,25,1998,47.39190674,61.98749542
Missouri,25,1999,47.65990067,60.95147705
Missouri,25,2000,41.59892654,61.05411911
Missouri,25,2001,46.77212524,37.70645142
Missouri,25,2002,48.07903671,38.94140625
Missouri,25,2003,43.92652512,50.94129944
Missouri,25,2004,46.94668198,50.94129944
Missouri,25,2005,47.59499741,30.01666451
Missouri,25,2006,48.95042419,29.82897377
Missouri,25,2007,60.09208679,30.84442902
Missouri,25,2008,60.45092392,31.27164078
Missouri,25,2009,51.86881256,49.36632538
Missouri,25,2010,42.51294327,49.46998978
Missouri,25,2011,47.59352112,47.12830353
Missouri,25,2012,45.93095398,47.12830353
Missouri,25,2013,45.15048981,47.16947556
Missouri,25,2014,39.98748779,47.16947556
Missouri,25,2015,41.97447968,46.46929169
Missouri,25,2016,47.35276794,46.46929169
Montana,26,1960,54.6084671,56.47242737
Montana,26,1961,51.06118011,47.79057693
Montana,26,1962,50.80753708,47.79057693
Montana,26,1963,53.77725983,46.88128662
Montana,26,1964,53.65317917,46.88128662
Montana,26,1965,43.34264755,54.61562729
Montana,26,1966,39.91869736,54.61562729
Montana,26,1967,42.06976318,44.93872452
Montana,26,1968,39.05744934,44.93872452
Montana,26,1969,53.62725067,62.91630936
Montana,26,1970,53.3675499,61.79050446
Montana,26,1971,48.86542892,63.69541168
Montana,26,1972,49.53588104,63.69541168
Montana,26,1973,55.90313721,67.13480377
Montana,26,1974,48.29239273,67.13480377
Montana,26,1975,53.34100342,68.19667816
Montana,26,1976,50.78611755,68.19667816
Montana,26,1977,49.47244263,61.11198807
Montana,26,1978,43.83278275,61.11198807
Montana,26,1979,53.60785675,56.97912216
Montana,26,1980,51.3560791,56.97912216
Montana,26,1981,49.60803223,49.47938156
Montana,26,1982,52.16302872,49.47938156
Montana,26,1983,46.80391693,56.64487076
Montana,26,1984,44.05498123,56.64487076
Montana,26,1985,52.40324402,58.52154922
Montana,26,1986,46.60338593,58.52154922
Montana,26,1987,51.95367432,54.42698288
Montana,26,1988,49.45442963,54.42698288
Montana,26,1989,47.54281998,38.24522018
Montana,26,1990,38.57964706,38.24522018
Montana,26,1991,40.72721481,46.29979706
Montana,26,1992,52.43094635,46.29979706
Montana,26,1993,52.88830185,41.69215393
Montana,26,1994,46.40368271,41.69215393
Montana,26,1995,41.59890747,31.63983917
Montana,26,1996,38.33678436,31.63983917
Montana,26,1997,27.87995148,30.05532837
Montana,26,1998,41.62103271,30.05532837
Montana,26,1999,46.01984024,30.35940361
Montana,26,2000,42.37436295,30.35940361
Montana,26,2001,49.82409286,32.80784988
Montana,26,2002,44.50462341,32.80784988
Montana,26,2003,44.64138031,34.78319931
Montana,26,2004,44.42615128,34.78319931
Montana,26,2005,55.12986755,54.39419937
Montana,26,2006,43.59009933,55.24220276
Montana,26,2007,59.75658798,53.99093246
Montana,26,2008,62.69924545,53.99093246
Montana,26,2009,53.81427383,51.78105927
Montana,26,2010,44.54411697,51.78105927
Montana,26,2011,53.61442566,47.77313995
Montana,26,2012,55.29402542,47.77313995
Montana,26,2013,49.57112503,44.12139511
Montana,26,2014,47.50259781,42.56874847
Montana,26,2015,49.15466309,44.16474152
Montana,26,2016,43.05156326,44.16474152
Nebraska,27,1960,21.4545269,46.69265747
Nebraska,27,1961,28.61416054,43.94319153
Nebraska,27,1962,28.49708176,43.94319153
Nebraska,27,1963,28.63786316,43.05613708
Nebraska,27,1964,29.59917259,43.05613708
Nebraska,27,1965,23.69057083,51.18209076
Nebraska,27,1966,24.25121307,51.18209076
Nebraska,27,1967,20.66115761,31.21730042
Nebraska,27,1968,24.93745422,31.21730042
Nebraska,27,1969,32.17240143,31.21730042
Nebraska,27,1970,27.49690819,31.21730042
Nebraska,27,1971,28.95242882,47.95542145
Nebraska,27,1972,28.27919579,47.95542145
Nebraska,27,1973,27.65491295,48.28368378
Nebraska,27,1974,29.65685272,48.28368378
Nebraska,27,1975,32.14456558,46.26377869
Nebraska,27,1976,26.52884102,46.26377869
Nebraska,27,1977,31.38706779,50.9180069
Nebraska,27,1978,23.83702469,50.9180069
Nebraska,27,1979,31.38100052,44.26307678
Nebraska,27,1980,30.23877716,44.26307678
Nebraska,27,1981,18.98172379,39.81723404
Nebraska,27,1982,25.08175278,39.81723404
Nebraska,27,1983,19.578228,50.91297913
Nebraska,27,1984,23.86031342,50.91297913
Nebraska,27,1985,20.48457718,50.91297913
Nebraska,27,1986,20.71243858,50.91297913
Nebraska,27,1987,37.73205948,38.46621323
Nebraska,27,1988,38.94419861,38.46621323
Nebraska,27,1989,43.85408401,44.79124451
Nebraska,27,1990,35.16378784,44.79124451
Nebraska,27,1991,38.89757156,55.39570618
Nebraska,27,1992,53.49154282,55.39570618
Nebraska,27,1993,34.23720169,55.39570618
Nebraska,27,1994,36.63488388,55.39570618
Nebraska,27,1995,32.90828323,51.80332184
Nebraska,27,1996,39.50060272,51.80332184
Nebraska,27,1997,28.82003212,49.10965729
Nebraska,27,1998,32.67737961,49.10965729
Nebraska,27,1999,33.67308044,35.30181122
Nebraska,27,2000,25.46921158,35.30181122
Nebraska,27,2001,32.98387527,35.23641968
Nebraska,27,2002,25.28274727,35.23641968
Nebraska,27,2003,27.18689919,35.23641968
Nebraska,27,2004,33.38406754,35.23641968
Nebraska,27,2005,31.56783867,34.45548248
Nebraska,27,2006,23.51730728,34.45548248
Nebraska,27,2007,45.80254364,32.0900383
Nebraska,27,2008,48.30276871,32.0900383
Nebraska,27,2009,35.04173279,31.55810165
Nebraska,27,2010,19.12038803,31.55810165
Nebraska,27,2011,25.96092987,31.55810165
Nebraska,27,2012,37.29031372,31.55810165
Nebraska,27,2013,33.46489716,28.71227264
Nebraska,27,2014,29.4922657,28.71227264
Nebraska,27,2015,21.60536194,26.98440552
Nebraska,27,2016,30.71600723,26.98440552
Nevada,28,1960,56.2192421,50.31918335
Nevada,28,1961,53.28211975,51.29360962
Nevada,28,1962,53.38140488,51.29360962
Nevada,28,1963,25.94970894,52.18326187
Nevada,28,1964,25.6230526,52.18326187
Nevada,28,1965,21.38417435,53.75539398
Nevada,28,1966,17.79814339,53.75539398
Nevada,28,1967,16.86316872,37.21737671
Nevada,28,1968,24.66340256,37.21737671
Nevada,28,1969,30.73892784,35.61989212
Nevada,28,1970,30.97623825,35.61989212
Nevada,28,1971,35.11223602,52.0199852
Nevada,28,1972,25.18650627,52.0199852
Nevada,28,1973,41.57181931,60.13581467
Nevada,28,1974,34.29237747,60.13581467
Nevada,28,1975,37.1838913,56.96680069
Nevada,28,1976,31.78531647,56.96680069
Nevada,28,1977,28.25517654,56.96680069
Nevada,28,1978,19.90695953,56.96680069
Nevada,28,1979,21.97628593,41.05885315
Nevada,28,1980,21.48111916,41.05885315
Nevada,28,1981,21.34600067,41.05885315
Nevada,28,1982,26.88611984,41.05885315
Nevada,28,1983,36.44897461,61.70594788
Nevada,28,1984,43.02758026,61.70594788
Nevada,28,1985,36.11140823,54.43015289
Nevada,28,1986,37.83405685,54.43015289
Nevada,28,1987,50.99674225,53.61598206
Nevada,28,1988,44.83709335,53.61598206
Nevada,28,1989,42.57865524,53.06841278
Nevada,28,1990,37.25265503,53.06841278
Nevada,28,1991,40.80881119,56.38130569
Nevada,28,1992,44.16591644,56.38130569
Nevada,28,1993,44.75145721,55.65408325
Nevada,28,1994,46.02160263,55.65408325
Nevada,28,1995,44.06999969,48.97509766
Nevada,28,1996,39.51177597,48.97509766
Nevada,28,1997,32.09700394,54.21726608
Nevada,28,1998,49.75617599,54.21726608
Nevada,28,1999,57.57247925,36.06028748
Nevada,28,2000,50.77494049,36.06028748
Nevada,28,2001,52.06649399,35.84902573
Nevada,28,2002,47.8109169,37.63039017
Nevada,28,2003,43.7538147,36.08316422
Nevada,28,2004,52.13759613,36.08316422
Nevada,28,2005,54.93024445,38.93360138
Nevada,28,2006,55.38219452,38.93360138
Nevada,28,2007,56.02605057,40.83628464
Nevada,28,2008,57.49032974,40.83628464
Nevada,28,2009,53.63892365,43.80928802
Nevada,28,2010,49.42844391,43.80928802
Nevada,28,2011,49.68047333,43.57808685
Nevada,28,2012,47.47132492,43.57808685
Nevada,28,2013,46.63072968,45.16192627
Nevada,28,2014,49.64316559,45.16192627
Nevada,28,2015,51.24279022,33.27716446
Nevada,28,2016,57.18942261,33.27716446
New Hampshire,29,1960,54.98211288,36.5568428
New Hampshire,29,1961,53.22671509,35.87525177
New Hampshire,29,1962,54.87900162,35.87525177
New Hampshire,29,1963,46.87018967,49.69818878
New Hampshire,29,1964,47.59913254,49.69818878
New Hampshire,29,1965,48.4336853,51.47374344
New Hampshire,29,1966,41.70241928,51.47374344
New Hampshire,29,1967,42.57962799,50.68148041
New Hampshire,29,1968,50.10679626,50.68148041
New Hampshire,29,1969,47.91066742,35.56337738
New Hampshire,29,1970,43.81845856,35.56337738
New Hampshire,29,1971,38.64900208,35.56337738
New Hampshire,29,1972,34.49103546,35.56337738
New Hampshire,29,1973,44.06836319,36.03453827
New Hampshire,29,1974,45.26370239,36.03453827
New Hampshire,29,1975,45.66822052,38.68518829
New Hampshire,29,1976,49.32227325,38.58827591
New Hampshire,29,1977,53.12014389,43.22440338
New Hampshire,29,1978,37.10548401,43.22440338
New Hampshire,29,1979,37.7613678,52.78373718
New Hampshire,29,1980,37.69108963,52.78373718
New Hampshire,29,1981,45.76446533,44.08312225
New Hampshire,29,1982,47.54876709,44.08312225
New Hampshire,29,1983,36.65373993,27.83804131
New Hampshire,29,1984,31.70233154,27.83804131
New Hampshire,29,1985,34.80908966,25.37726593
New Hampshire,29,1986,32.37340546,25.37726593
New Hampshire,29,1987,41.31595612,25.37726593
New Hampshire,29,1988,42.41848373,25.37726593
New Hampshire,29,1989,42.90036392,24.17002106
New Hampshire,29,1990,39.69786835,24.17002106
New Hampshire,29,1991,37.78871918,28.71646309
New Hampshire,29,1992,48.09762955,28.71646309
New Hampshire,29,1993,38.83862305,26.69544983
New Hampshire,29,1994,31.14476204,26.69544983
New Hampshire,29,1995,34.95973206,26.89889526
New Hampshire,29,1996,31.14267349,26.89889526
New Hampshire,29,1997,40.93708801,43.39648819
New Hampshire,29,1998,37.96329498,43.39648819
New Hampshire,29,1999,35.28259659,50.0603447
New Hampshire,29,2000,36.8311615,47.78549194
New Hampshire,29,2001,42.1785202,45.41682434
New Hampshire,29,2002,42.20077133,45.41682434
New Hampshire,29,2003,41.2679863,29.62776947
New Hampshire,29,2004,47.12168884,29.62776947
New Hampshire,29,2005,43.10719299,46.20560455
New Hampshire,29,2006,55.42416382,46.20560455
New Hampshire,29,2007,52.76191711,63.47455597
New Hampshire,29,2008,59.72382355,63.56723785
New Hampshire,29,2009,56.39625549,61.79290771
New Hampshire,29,2010,51.8601799,61.79290771
New Hampshire,29,2011,42.92205429,46.93997192
New Hampshire,29,2012,50.88744736,46.93997192
New Hampshire,29,2013,51.53399658,56.23060608
New Hampshire,29,2014,50.60644531,56.11632156
New Hampshire,29,2015,51.28731537,47.04001617
New Hampshire,29,2016,58.11856079,47.04001617
New Jersey,30,1960,75.9012146,65.65572357
New Jersey,30,1961,70.16645813,64.84384155
New Jersey,30,1962,69.9536972,65.69184113
New Jersey,30,1963,72.85036469,65.20426178
New Jersey,30,1964,73.49468231,58.34098434
New Jersey,30,1965,70.55373383,59.80535889
New Jersey,30,1966,67.40406799,70.15007019
New Jersey,30,1967,65.40380096,70.18109131
New Jersey,30,1968,73.38568878,57.25568008
New Jersey,30,1969,69.90352631,56.39147568
New Jersey,30,1970,65.61195374,42.96403503
New Jersey,30,1971,63.86962128,42.63437653
New Jersey,30,1972,59.86608124,46.96274948
New Jersey,30,1973,68.10134888,47.73337936
New Jersey,30,1974,68.32907867,70.14308167
New Jersey,30,1975,78.72811127,68.60392761
New Jersey,30,1976,70.98096466,68.60392761
New Jersey,30,1977,70.31281281,68.23021698
New Jersey,30,1978,63.46398926,68.23021698
New Jersey,30,1979,64.75930786,67.34992981
New Jersey,30,1980,65.54325867,66.11522675
New Jersey,30,1981,59.1443367,65.05640411
New Jersey,30,1982,70.95536041,50.86839676
New Jersey,30,1983,67.22895813,49.71619415
New Jersey,30,1984,61.87014389,51.33242416
New Jersey,30,1985,67.21339417,51.9189682
New Jersey,30,1986,71.43128204,46.66545105
New Jersey,30,1987,69.92195892,46.7656517
New Jersey,30,1988,72.59108734,49.20384979
New Jersey,30,1989,62.28156662,49.74015045
New Jersey,30,1990,59.2382431,65.03446198
New Jersey,30,1991,60.45108414,64.61192322
New Jersey,30,1992,64.97834015,53.91348267
New Jersey,30,1993,61.49333572,52.90353394
New Jersey,30,1994,49.11753845,38.9671402
New Jersey,30,1995,56.54232407,38.60035706
New Jersey,30,1996,61.63549042,38.60035706
New Jersey,30,1997,66.65200806,37.71199036
New Jersey,30,1998,61.71835709,37.71199036
New Jersey,30,1999,67.92355347,38.72401428
New Jersey,30,2000,57.95651245,38.72401428
New Jersey,30,2001,65.76992035,48.84208298
New Jersey,30,2002,56.59727097,64.21487427
New Jersey,30,2003,60.76298141,63.79240036
New Jersey,30,2004,67.49102783,68.02690887
New Jersey,30,2005,62.95893097,67.8177948
New Jersey,30,2006,61.08446503,68.26283264
New Jersey,30,2007,75.43704224,68.25173187
New Jersey,30,2008,72.18222046,69.14151001
New Jersey,30,2009,67.93460846,67.68888092
New Jersey,30,2010,56.39110947,49.3904686
New Jersey,30,2011,60.65816498,51.76284409
New Jersey,30,2012,59.37340927,52.22249985
New Jersey,30,2013,59.65292358,52.8409729
New Jersey,30,2014,61.35606766,52.8409729
New Jersey,30,2015,62.60531235,53.64268875
New Jersey,30,2016,66.74701691,53.64268875
New Mexico,31,1960,51.119133,61.15442657
New Mexico,31,1961,50.53731918,42.90124893
New Mexico,31,1962,50.06731796,42.90124893
New Mexico,31,1963,49.50098801,61.48558044
New Mexico,31,1964,48.75924301,61.48558044
New Mexico,31,1965,42.23213196,61.21730423
New Mexico,31,1966,40.17631912,61.21730423
New Mexico,31,1967,36.30751801,46.55575562
New Mexico,31,1968,29.94424057,46.55575562
New Mexico,31,1969,46.4644928,47.03290939
New Mexico,31,1970,42.322155,47.03290939
New Mexico,31,1971,36.48023224,56.15358734
New Mexico,31,1972,38.53765869,56.15358734
New Mexico,31,1973,37.28729248,54.27565384
New Mexico,31,1974,32.8639679,54.27565384
New Mexico,31,1975,23.98958969,54.27565384
New Mexico,31,1976,22.71107674,54.27565384
New Mexico,31,1977,11.78837681,45.22132874
New Mexico,31,1978,13.51084709,45.22132874
New Mexico,31,1979,12.30188942,45.06970596
New Mexico,31,1980,15.34653187,45.06970596
New Mexico,31,1981,22.55111504,47.70947647
New Mexico,31,1982,22.7024498,47.70947647
New Mexico,31,1983,50.52857971,63.06007004
New Mexico,31,1984,53.72961044,63.06007004
New Mexico,31,1985,37.27143478,60.97732544
New Mexico,31,1986,39.87673569,59.5774498
New Mexico,31,1987,46.8981514,46.63711548
New Mexico,31,1988,49.02623367,46.63711548
New Mexico,31,1989,42.87407684,50.85932541
New Mexico,31,1990,43.98912811,50.7288208
New Mexico,31,1991,39.72380066,64.56237793
New Mexico,31,1992,51.29377747,64.56237793
New Mexico,31,1993,41.21092987,64.56237793
New Mexico,31,1994,39.57183456,64.56237793
New Mexico,31,1995,44.83137131,50.85932541
New Mexico,31,1996,49.24517441,50.85932541
New Mexico,31,1997,44.85237885,50.50368881
New Mexico,31,1998,43.4127388,50.50368881
New Mexico,31,1999,51.03768921,51.05074692
New Mexico,31,2000,42.08226013,51.05074692
New Mexico,31,2001,54.32134247,51.20125198
New Mexico,31,2002,53.17726135,51.20125198
New Mexico,31,2003,54.75389862,66.92343903
New Mexico,31,2004,56.92579269,66.92343903
New Mexico,31,2005,61.91000748,66.92343903
New Mexico,31,2006,62.72764206,66.92343903
New Mexico,31,2007,64.10773468,66.92343903
New Mexico,31,2008,68.09038544,66.92343903
New Mexico,31,2009,60.14712143,65.17102051
New Mexico,31,2010,56.58449173,65.17102051
New Mexico,31,2011,51.3391037,43.75898361
New Mexico,31,2012,53.44274521,43.47837067
New Mexico,31,2013,56.40086365,44.42009354
New Mexico,31,2014,51.12157822,43.82455444
New Mexico,31,2015,54.49877167,39.3580246
New Mexico,31,2016,60.1779213,39.3580246
New York,32,1960,67.14389801,38.4186821
New York,32,1961,63.71422195,40.84292603
New York,32,1962,63.61980438,40.71665573
New York,32,1963,65.07204437,42.18844223
New York,32,1964,66.70104218,42.18844223
New York,32,1965,67.89584351,55.95116425
New York,32,1966,65.31465149,49.66864777
New York,32,1967,65.18359375,49.66669846
New York,32,1968,72.87747955,49.66669846
New York,32,1969,73.17364502,45.50817871
New York,32,1970,68.22382355,45.50817871
New York,32,1971,59.3776741,44.27399826
New York,32,1972,57.7043457,44.27399826
New York,32,1973,60.17201996,42.16095352
New York,32,1974,61.82755661,42.45024109
New York,32,1975,67.73038483,63.12825394
New York,32,1976,62.88729095,63.31348419
New York,32,1977,63.28481674,63.20238876
New York,32,1978,58.31459427,62.88319397
New York,32,1979,61.65207672,62.28872299
New York,32,1980,61.43320084,62.28872299
New York,32,1981,54.85998154,62.41859436
New York,32,1982,63.90121841,62.41859436
New York,32,1983,61.44132614,63.33871841
New York,32,1984,60.50267029,63.33871841
New York,32,1985,64.88124084,63.45643616
New York,32,1986,66.80472565,63.45643616
New York,32,1987,67.80090332,63.36750031
New York,32,1988,73.50461578,63.36750031
New York,32,1989,68.61998749,64.80207825
New York,32,1990,71.24956512,64.80207825
New York,32,1991,72.0248642,64.11612701
New York,32,1992,72.00557709,64.11612701
New York,32,1993,70.73091888,64.3482132
New York,32,1994,62.30810547,64.3482132
New York,32,1995,61.15750504,47.13199615
New York,32,1996,64.27658844,47.13199615
New York,32,1997,69.11575317,47.1660614
New York,32,1998,71.92150116,47.1660614
New York,32,1999,70.1991806,47.90742493
New York,32,2000,60.58224106,47.06890488
New York,32,2001,64.25971222,47.13695908
New York,32,2002,60.75395584,47.13695908
New York,32,2003,66.37564087,46.28211594
New York,32,2004,72.58110809,46.28211594
New York,32,2005,68.05103302,47.21492767
New York,32,2006,74.71855927,46.65730667
New York,32,2007,78.76633453,63.66262817
New York,32,2008,80.37998962,64.2359314
New York,32,2009,77.75810242,66.01585388
New York,32,2010,64.27960205,66.01585388
New York,32,2011,64.85184479,64.78417206
New York,32,2012,60.71583557,64.78417206
New York,32,2013,67.73976135,67.1858902
New York,32,2014,66.0078125,67.21161652
New York,32,2015,69.71250153,65.4894104
New York,32,2016,74.57221985,65.4894104
North Carolina,33,1960,14.46415043,52.47556686
North Carolina,33,1961,21.09758377,52.6389122
North Carolina,33,1962,21.06492043,52.6389122
North Carolina,33,1963,23.62302399,53.1735878
North Carolina,33,1964,23.47520065,53.1735878
North Carolina,33,1965,2.547083378,53.97803497
North Carolina,33,1966,2.283198595,53.97803497
North Carolina,33,1967,4.415139198,53.86317825
North Carolina,33,1968,4.261007309,53.86317825
North Carolina,33,1969,13.31538677,55.29286957
North Carolina,33,1970,16.63472939,55.29286957
North Carolina,33,1971,19.33430862,55.29286957
North Carolina,33,1972,14.12107658,55.29286957
North Carolina,33,1973,21.67806435,44.84469604
North Carolina,33,1974,19.85767555,44.84469604
North Carolina,33,1975,23.87377167,44.09792328
North Carolina,33,1976,27.57229042,44.09792328
North Carolina,33,1977,25.74126244,60.07042313
North Carolina,33,1978,22.13931084,60.07042313
North Carolina,33,1979,24.21839905,60.07042313
North Carolina,33,1980,24.59956741,60.07042313
North Carolina,33,1981,32.3298645,59.72262192
North Carolina,33,1982,23.84445953,59.72262192
North Carolina,33,1983,36.11636734,59.89268875
North Carolina,33,1984,30.89660072,59.89268875
North Carolina,33,1985,28.7992382,44.36724091
North Carolina,33,1986,38.12927628,44.36724091
North Carolina,33,1987,43.52318573,43.51875305
North Carolina,33,1988,47.96040344,43.51875305
North Carolina,33,1989,39.18967438,43.51875305
North Carolina,33,1990,34.76582336,43.51875305
North Carolina,33,1991,43.9353714,43.53873444
North Carolina,33,1992,42.73139954,43.53873444
North Carolina,33,1993,41.9204483,64.09078979
North Carolina,33,1994,40.6269989,64.09078979
North Carolina,33,1995,41.13757324,56.3446846
North Carolina,33,1996,42.2868042,56.3446846
North Carolina,33,1997,42.32942581,60.05382919
North Carolina,33,1998,44.68053818,60.05382919
North Carolina,33,1999,51.29491043,64.99204254
North Carolina,33,2000,38.041996,64.99204254
North Carolina,33,2001,47.02397919,63.64087677
North Carolina,33,2002,44.0265007,63.81687164
North Carolina,33,2003,50.54713058,61.03033829
North Carolina,33,2004,45.76927185,62.34217072
North Carolina,33,2005,52.75735092,63.36633682
North Carolina,33,2006,54.12387085,63.36633682
North Carolina,33,2007,55.01758194,63.96995163
North Carolina,33,2008,62.43188858,63.96995163
North Carolina,33,2009,49.59363556,62.66301346
North Carolina,33,2010,45.64767456,62.66301346
North Carolina,33,2011,44.07426071,46.06940079
North Carolina,33,2012,40.83254623,46.06940079
North Carolina,33,2013,43.71823502,22.8319931
North Carolina,33,2014,33.85277557,22.8319931
North Carolina,33,2015,51.78697968,22.56874847
North Carolina,33,2016,52.38257217,22.56874847
North Dakota,34,1960,40.89195251,39.29733276
North Dakota,34,1961,45.25572968,53.62388611
